module,n_emulators,n_frames,time,effective_fps
pytorch2_gpu,128,1800,79.01891833198897,2915.757452310353
pytorch2_gpu,128,1800,80.32049345198902,2868.508273517018
pytorch2_gpu,128,1800,77.86602053900424,2958.9286624014544
pytorch2_gpu,128,1800,78.50797356599651,2934.7337542258406
pytorch2_gpu,256,1800,81.27831115300069,5669.409138344134
pytorch2_gpu,256,1800,82.05491152399918,5615.751591728017
pytorch2_gpu,256,1800,83.18935373501154,5539.17033023019
pytorch2_gpu,256,1800,80.49691372500092,5724.44307087619
pytorch2_gpu,256,1800,82.25499534700066,5602.091375193331
pytorch2_gpu,512,1800,84.64829951600404,10887.40122683454
pytorch2_gpu,512,1800,83.21888268200564,11074.409680812463
pytorch2_gpu,512,1800,83.33773164599552,11058.616328973289
pytorch2_gpu,512,1800,83.51169676800782,11035.57987284306
pytorch2_gpu,512,1800,84.44599037199805,10913.484416965272
pytorch2_gpu,1024,1800,86.1130012509966,21404.43339824564
pytorch2_gpu,1024,1800,86.62602775001142,21277.66963203224
pytorch2_gpu,1024,1800,85.42600449100428,21576.568060070007
pytorch2_gpu,1024,1800,84.62475184399227,21780.861507257152
pytorch2_gpu,1024,1800,85.69637258499279,21508.494985268288
pytorch2_gpu,2048,1800,86.71675363699615,42510.81648456987
pytorch2_gpu,2048,1800,86.38801756499743,42672.58473927118
pytorch2_gpu,2048,1800,86.0011332550057,42864.55143642463
pytorch2_gpu,2048,1800,86.46544261500821,42634.37378576645
pytorch2_gpu,2048,1800,86.17202883299615,42779.54285078222
pytorch2_gpu,4096,1800,86.54887200899248,85186.55216250493
pytorch2_gpu,4096,1800,86.10284779701033,85627.82984114028
pytorch2_gpu,4096,1800,85.32377746200655,86409.67640330976
pytorch2_gpu,4096,1800,86.23776608100161,85493.86579743797
pytorch2_gpu,4096,1800,85.770353297994,85959.77183846384
pytorch2_gpu,8192,1800,91.91151503000584,160432.563810814
pytorch2_gpu,8192,1800,92.36260207899612,159649.0318385394
pytorch2_gpu,8192,1800,92.6587390479981,159138.79415477088
pytorch2_gpu,8192,1800,92.08272734298951,160134.2664957742
pytorch2_gpu,8192,1800,91.61931503099912,160944.2287907399
pytorch2_gpu,16384,1800,96.46908037899992,305706.24166973867
pytorch2_gpu,16384,1800,95.064493398997,310223.08062193025
pytorch2_gpu,16384,1800,97.37409019199548,302864.96070824686
pytorch2_gpu,16384,1800,95.83289761500782,307735.66002851987
pytorch2_gpu,16384,1800,97.65522256400436,301993.0652523077
pytorch2_gpu,32768,1800,107.33052036700246,549539.8680479468
pytorch2_gpu,32768,1800,106.15316523799264,555634.8684258541
pytorch2_gpu,32768,1800,106.64355141900889,553079.8554171798
pytorch2_gpu,32768,1800,109.62559551699088,538034.9335558075
pytorch2_gpu,32768,1800,108.85437914900832,541846.8274873933
pytorch2_gpu,65536,1800,133.38201822600968,884413.0683351491
pytorch2_gpu,65536,1800,131.8279358540021,894839.164671778
pytorch2_gpu,65536,1800,132.45100192299287,890629.7293891732
pytorch2_gpu,65536,1800,132.02674860600382,893491.6692679626
pytorch2_gpu,65536,1800,133.16272867801308,885869.5009565206
pytorch2_gpu,131072,1800,177.21236540799146,1331338.247513515
pytorch2_gpu,131072,1800,177.93092226098815,1325961.766521615
pytorch2_gpu,131072,1800,177.60673195699928,1328382.0798927902
pytorch2_gpu,131072,1800,177.04675955300627,1332583.5536084168
pytorch2_gpu,131072,1800,178.24214603099972,1323646.5406950796
pytorch2_gpu,262144,1800,274.3849625020084,1719697.7403473638
pytorch2_gpu,262144,1800,280.17415459500626,1684163.911129047
pytorch2_gpu,262144,1800,320.3605895340006,1472900.273677142
pytorch2_gpu,262144,1800,350.3062276529963,1346990.6120750178
pytorch2_gpu,262144,1800,349.8702284930041,1348669.1966688305
jax,1,1800,469.23168084200006,3.836058121161041
jax,1,1800,456.1895206730114,3.945728515079609
jax,1,1800,453.73686409098445,3.967056993718411
jax,1,1800,455.80578048800817,3.949050400529873
jax,1,1800,453.7810855640273,3.9666703995885806
jax,2,1800,715.4987381029932,5.031455414645042
jax,2,1800,665.7065235449991,5.407788376219291
jax,2,1800,664.0371230939927,5.421383646785105
jax,2,1800,680.8083963140089,5.287831377360943
jax,2,1800,736.8002256049949,4.885991989272261
jax,4,1800,1071.1960336670163,6.721458793450067
jax,4,1800,1050.7913821180118,6.851978539724439
jax,4,1800,1050.2738714250154,6.8553547754463455
jax,4,1800,1051.3994947919855,6.848015464782477
jax,4,1800,1051.394834678009,6.848045817349873
jax,8,1800,1498.3551791580103,9.610538409252188
jax,8,1800,1473.1323468380142,9.775089136362183
jax,8,1800,1470.322484275006,9.793769838934637
jax,8,1800,1476.6723587949818,9.751655412410456
jax,8,1800,1469.1327835310076,9.801700813857083
jax,16,1800,1908.0089909310043,15.094268495007022
jax,16,1800,1892.29834170299,15.219587400832998
jax,16,1800,1870.4603592140195,15.39727899505016
jax,16,1800,1874.6329402500123,15.363007542244008
jax,16,1800,1874.3971439730085,15.36494018495726
jax,32,1800,2421.3055046049994,23.788819663793973
jax,32,1800,2344.7443148159946,24.565578274798035
jax,32,1800,2339.160565160011,24.62421813102849
jax,32,1800,2327.67323416,24.74574143599088
jax,32,1800,2345.023201053991,24.56265676779282
cupy,1,1800,127.37728793999996,14.13124764320524
cupy,1,1800,130.58476678799997,13.784149899522662
cupy,1,1800,132.376034075,13.597627490336944
cupy,1,1800,134.02581263000002,13.430248731035055
cupy,1,1800,133.66919784799995,13.466079163928589
cupy,2,1800,143.41188972400005,25.102521185156228
cupy,2,1800,143.592356936,25.07097227747673
cupy,2,1800,142.11291480600016,25.33196933518954
cupy,2,1800,142.137428301,25.32760049926042
cupy,2,1800,143.03655283600006,25.16839177554576
cupy,4,1800,162.51471444799995,44.30368058951237
cupy,4,1800,162.82899260199997,44.218169534456514
cupy,4,1800,162.69691612600013,44.25406560517706
cupy,4,1800,162.099255652,44.41723048659271
cupy,4,1800,161.9517370110002,44.45768926523435
cupy,8,1800,184.54764091800007,78.0286322185952
cupy,8,1800,183.10909804,78.64164126270963
cupy,8,1800,183.0180910670001,78.68074634615428
cupy,8,1800,183.4129976889999,78.51133878972435
cupy,8,1800,182.97811850800008,78.69793458046958
cupy,16,1800,207.8121301389997,138.5867128195861
cupy,16,1800,207.027130338,139.1122021204664
cupy,16,1800,206.674615856,139.34947879649783
cupy,16,1800,207.9197897150002,138.51495348026629
cupy,16,1800,207.93943228199987,138.50186895260197
cupy,32,1800,229.81853306999983,250.6325283281473
cupy,32,1800,229.68692837199976,250.7761343157993
cupy,32,1800,230.40953799899944,249.9896510371464
cupy,32,1800,230.741485173,249.6300132454032
cupy,32,1800,230.38041021400025,250.0212580856827
cupy,64,1800,242.15350719700007,475.7312885263349
cupy,64,1800,241.6406796930005,476.74092022236994
cupy,64,1800,242.14388073900045,475.750201278762
cupy,64,1800,241.7281371030004,476.5684350221641
cupy,64,1800,241.19524631399963,477.6213534906367
cupy,128,1800,252.1409362459999,913.7746667808497
cupy,128,1800,250.651727339,919.2037192242842
cupy,128,1800,250.9878820389995,917.972605403314
cupy,128,1800,252.69709063900063,911.7635641050812
cupy,128,1800,251.4649213530001,916.2311735582804
cupy,256,1800,256.5408247790001,1796.2053423542284
cupy,256,1800,257.6270664189997,1788.631941531189
cupy,256,1800,257.29300820200115,1790.954224602268
cupy,256,1800,256.9885120519993,1793.0762597931273
cupy,256,1800,258.1745529769996,1784.838957544557
cupy,512,1800,261.68516201500097,3521.7892864218634
cupy,512,1800,262.2992384520003,3513.544322274688
cupy,512,1800,261.4250352050003,3525.293586657888
cupy,512,1800,264.82333070800087,3480.0559208137643
cupy,512,1800,263.0418041030007,3503.625604845396
cupy,1024,1800,272.3344348940009,6768.148878115314
cupy,1024,1800,272.0259243749988,6775.824783005144
cupy,1024,1800,272.92795279099846,6753.4306440626015
cupy,1024,1800,271.3517743309985,6792.658734383804
cupy,1024,1800,272.31259767200027,6768.691627774522
cupy,2048,1800,273.28036067500034,13489.443554943433
cupy,2048,1800,273.7142183929991,13468.061767646515
cupy,2048,1800,276.6693761730003,13324.206860158272
cupy,2048,1800,276.1692578359998,13348.335831749708
cupy,2048,1800,275.0663442619989,13401.8576859724
cupy,4096,1800,278.6771896579994,26456.417222550976
cupy,4096,1800,279.0529524490012,26420.791951116986
cupy,4096,1800,278.82947641400096,26441.96766719528
cupy,4096,1800,276.700576747,26645.408862813063
cupy,4096,1800,278.0368646860006,26517.34692925138
cupy,8192,1800,280.8837384929993,52497.165122884166
cupy,8192,1800,278.6309062909986,52921.62379359266
cupy,8192,1800,277.4482692699985,53147.20484217667
cupy,8192,1800,278.3251490830007,52979.76143579696
cupy,8192,1800,275.4127383340001,53540.00722405814
cupy,16384,1800,276.5103426450005,106654.9616838834
cupy,16384,1800,275.37292797899863,107095.4948855726
cupy,16384,1800,275.6552204090003,106985.82075188986
cupy,16384,1800,273.7819307919999,107717.84651634048
cupy,16384,1800,276.137617907003,106798.92230377674
cupy,32768,1800,279.9824289559984,210664.64856360533
cupy,32768,1800,277.60399794299883,212469.5625317004
cupy,32768,1800,278.0247038020025,212148.0544477256
cupy,32768,1800,278.548079442,211749.44059264808
cupy,32768,1800,275.03364940999745,214455.2134858012
cupy,65536,1800,291.2408852990011,405042.03205841786
cupy,65536,1800,291.4809265359981,404708.4706430396
cupy,65536,1800,291.4926708719977,404692.1648050682
cupy,65536,1800,291.7239428690009,404371.3342136346
cupy,65536,1800,290.9949486680016,405384.35646381945
cupy,131072,1800,276.9689397740003,851826.9239594614
cupy,131072,1800,277.51835349199973,850140.5295588904
cupy,131072,1800,279.41172658199866,844379.736262651
cupy,131072,1800,278.6982313749977,846541.4324160131
cupy,131072,1800,277.40387623199786,850491.3601232012
cupy,262144,1800,286.4942865400008,1647010.8556043345
cupy,262144,1800,285.5173886429984,1652646.104122216
cupy,262144,1800,282.71374789499896,1669035.211457953
cupy,262144,1800,280.19056598399766,1684065.2658767567
cupy,262144,1800,279.35867537300146,1689080.1739733715
cupy2,1,1800,39.01572614700126,46.135242830495095
cupy2,1,1800,40.31703666600151,44.64613842807304
cupy2,1,1800,40.09716559300068,44.89095359683493
cupy2,1,1800,40.49244383000041,44.4527380850844
cupy2,1,1800,40.96492610800124,43.9400279950322
cupy2,2,1800,53.43765130199972,67.36823030740653
cupy2,2,1800,52.71475442799783,68.29207570182609
cupy2,2,1800,53.28423206599837,67.56220105679678
cupy2,2,1800,53.67709450400071,67.06771357998302
cupy2,2,1800,53.43914528900132,67.36634690789003
cupy2,4,1800,76.029215999999,94.7004372634869
cupy2,4,1800,76.00871690400163,94.72597740458558
cupy2,4,1800,75.46867153099811,95.40382590466908
cupy2,4,1800,74.94782381700134,96.06683200809276
cupy2,4,1800,75.39852634199997,95.49258253857032
cupy2,8,1800,99.72878163900168,144.3916165758961
cupy2,8,1800,99.47306791699884,144.76280164612476
cupy2,8,1800,101.44644304600295,141.9468200917604
cupy2,8,1800,100.48214032599935,143.30904928260227
cupy2,8,1800,99.75839634599834,144.34875185899713
cupy2,16,1800,126.40305193300082,227.8425999972316
cupy2,16,1800,125.6443374720002,229.21844771888803
cupy2,16,1800,125.52644440800212,229.4337271785581
cupy2,16,1800,125.80034595800316,228.93418758653107
cupy2,16,1800,127.17131934399733,226.4661572165989
cupy2,32,1800,150.04648146399995,383.8810443137231
cupy2,32,1800,152.6700334849993,377.2842560204163
cupy2,32,1800,153.07954510000127,376.2749618988744
cupy2,32,1800,148.86310512899945,386.9326785175272
cupy2,32,1800,148.33799873900352,388.302393787485
cupy2,64,1800,160.27513755999826,718.7640064066419
cupy2,64,1800,160.12742548999813,719.4270416044103
cupy2,64,1800,160.27401243499844,718.7690521363912
cupy2,64,1800,160.88255832900177,716.0502741659428
cupy2,64,1800,162.57044287100143,708.6158957653233
cupy2,128,1800,170.6684499639996,1349.9858939868502
cupy2,128,1800,165.27303673799906,1394.0567956359644
cupy2,128,1800,166.3221245380009,1385.2636902035165
cupy2,128,1800,165.13396863199887,1395.2308050770978
cupy2,128,1800,166.85846618099822,1380.8109667631468
cupy2,256,1800,172.27856441499898,2674.737867503856
cupy2,256,1800,171.2695128760024,2690.496354325566
cupy2,256,1800,173.1420706229983,2661.398228298607
cupy2,256,1800,169.5042526690013,2718.5158646127024
cupy2,256,1800,171.81444661899877,2681.9630657824205
cupy2,512,1800,174.7499407840005,5273.821529582908
cupy2,512,1800,176.511063527003,5221.202465073879
cupy2,512,1800,176.3677005589998,5225.446592992801
cupy2,512,1800,177.13248786599434,5202.8852025000415
cupy2,512,1800,176.47345153999777,5222.315265880767
cupy2,1024,1800,186.77760251900327,9868.420919539683
cupy2,1024,1800,185.348654887006,9944.501626535512
cupy2,1024,1800,188.4402378180021,9781.350423576654
cupy2,1024,1800,186.5110354360004,9882.525158316854
cupy2,1024,1800,189.547382468998,9724.21763883482
cupy2,2048,1800,187.7201680040016,19637.740788306863
cupy2,2048,1800,189.9270795239936,19409.554494488475
cupy2,2048,1800,192.23206196200044,19176.82181824961
cupy2,2048,1800,187.15260518500145,19697.29460274396
cupy2,2048,1800,192.9667152269976,19103.812777574
cupy2,4096,1800,194.0687149410005,37990.66738933903
cupy2,4096,1800,194.0919607280012,37986.11736594377
cupy2,4096,1800,193.50773382199984,38100.80276575379
cupy2,4096,1800,193.474546630001,38107.33829551066
cupy2,4096,1800,194.6880700000038,37869.80886913028
cupy2,8192,1800,194.89761575999728,75658.18567097388
cupy2,8192,1800,196.743942684996,74948.17781307237
cupy2,8192,1800,196.1720954870034,75166.65386783775
cupy2,8192,1800,196.3553455910005,75096.50402242897
cupy2,8192,1800,196.0967798619968,75195.52340623454
cupy2,16384,1800,198.0982583270016,148871.576403861
cupy2,16384,1800,197.7317335100015,149147.53174157703
cupy2,16384,1800,197.67420936199773,149190.9343924235
cupy2,16384,1800,198.64103576000343,148464.79171419062
cupy2,16384,1800,196.4185758770036,150144.6585096272
cupy2,32768,1800,203.2715958819972,290165.47906791826
cupy2,32768,1800,202.713215156,290964.75015015434
cupy2,32768,1800,201.4686322430061,292762.19996796816
cupy2,32768,1800,202.23801945499872,291648.42574580567
cupy2,32768,1800,202.2745602719952,291595.7395763826
cupy2,65536,1800,201.3587757610003,585843.8478987204
cupy2,65536,1800,203.0995365799972,580822.5955923627
cupy2,65536,1800,201.4705800270021,585518.7391836055
cupy2,65536,1800,201.61979296299967,585085.4138197051
cupy2,65536,1800,201.5374457700018,585324.4767953623
cupy2,131072,1800,203.3714849519965,1160091.8391075742
cupy2,131072,1800,203.75592239399705,1157903.0303903983
cupy2,131072,1800,203.64592739699583,1158528.4469748763
cupy2,131072,1800,203.3855145960042,1160011.8153381762
cupy2,131072,1800,204.36071679199813,1154476.2795098885
cupy2,262144,1800,242.39597312499973,1946646.2000862933
cupy2,262144,1800,275.0090683419985,1715795.056667734
cupy2,262144,1800,275.8907375679992,1710311.8580909234
cupy2,262144,1800,272.02651568400324,1734607.3738933976
cupy2,262144,1800,227.6147161580011,2073061.0391309413
